target_id	label	sentence	gloss	target_index_start	target_index_end	sense_key
d000.s002.t003	0	What effort do you make to assess results of your program ?	issue or terminate (in a specified way, state, etc.); end	7	8	result%2:42:00::
d000.s002.t003	0	What effort do you make to assess results of your program ?	have as a result or residue	7	8	result%2:42:02::
d000.s002.t004	0	What effort do you make to assess results of your program ?	a performance (or series of performances) at a public presentation	10	11	program%1:04:00::
d000.s002.t004	0	What effort do you make to assess results of your program ?	a series of steps to be carried out or goals to be accomplished	10	11	program%1:09:00::
d000.s002.t004	1	What effort do you make to assess results of your program ?	a system of projects or services intended to meet a public need	10	11	program%1:09:01::
d000.s002.t004	0	What effort do you make to assess results of your program ?	an announcement of the events that will occur as part of a theatrical or sporting event	10	11	program%1:10:00::
d000.s002.t004	0	What effort do you make to assess results of your program ?	a radio or television show	10	11	program%1:10:01::
d000.s002.t004	0	What effort do you make to assess results of your program ?	(computer science) a sequence of instructions that a computer can interpret and execute	10	11	program%1:10:02::
d000.s002.t004	0	What effort do you make to assess results of your program ?	a document stating the aims and principles of a political party	10	11	program%1:10:04::
d000.s002.t004	0	What effort do you make to assess results of your program ?	an integrated course of academic studies	10	11	program%1:10:05::
d000.s002.t004	0	What effort do you make to assess results of your program ?	arrange a program of or for	10	11	program%2:32:00::
d000.s002.t004	0	What effort do you make to assess results of your program ?	write a computer program	10	11	program%2:36:00::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	how much there is or how many there are of something that you can quantify	2	3	measure%1:03:00::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	the act or process of assigning numbers to phenomena according to a rule	2	3	measure%1:04:00::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	any maneuver made as part of progress toward a goal	2	3	measure%1:04:01::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	measuring instrument having a sequence of marks at regular intervals; used as a reference in making measurements	2	3	measure%1:06:00::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	a container of some standard capacity that is used to obtain fixed amounts of a substance	2	3	measure%1:06:01::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	musical notation for a repeating pattern of musical beats	2	3	measure%1:10:00::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	(prosody) the accent in a metrical foot of verse	2	3	measure%1:10:01::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	a statute in draft before it becomes law	2	3	measure%1:10:02::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	a basis for comparison; a reference point against which other things can be evaluated	2	3	measure%1:10:03::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	express as a number or measure or quantity	2	3	measure%2:30:00::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	determine the measurements of something or somebody, take measurements of	2	3	measure%2:31:00::
d000.s003.t000	1	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	evaluate or estimate the nature, quality, ability, extent, or significance of	2	3	measure%2:31:01::
d000.s003.t000	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	have certain dimensions	2	3	measure%2:42:00::
d000.s003.t001	1	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	made less in size or amount or degree	6	7	reduced%3:00:04::
d000.s003.t001	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	well below normal (especially in price)	6	7	reduced%5:00:00:low:02
d000.s003.t002	1	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	habitual absence from work	7	8	absenteeism%1:04:00::
d000.s003.t003	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	the act of upsetting something	9	10	turnover%1:04:00::
d000.s003.t003	0	Do you measure its relation to reduced absenteeism , turnover , accidents , and grievances , and to improved quality and output ?	the volume measured in dollars	9	10	turnover%1:07:00::
